Timestamp,Department,Equipment_Type,Energy_Consumed_kWh,Shift
2024-02-18 20:00:00,Finishing,Pump,268.1346126485603,Shift A
2024-02-18 21:00:00,Finishing,Compressor,322.9193351775742,Shift C
2024-02-18 22:00:00,Pulping,Pump,195.64864906989658,Shift B
2024-02-18 23:00:00,Finishing,Compressor,270.76911346714,Shift A
2024-02-19 00:00:00,Finishing,Pump,298.4470533564549,Shift C
2024-02-19 01:00:00,Utilities,Pump,254.5158291509083,Shift C
2024-02-19 02:00:00,Finishing,Boiler,253.1746812605202,Shift B
2024-02-19 03:00:00,Finishing,Pump,266.6110221765557,Shift A
2024-02-19 04:00:00,Paper Making,Boiler,314.60963641631866,Shift A
2024-02-19 05:00:00,Utilities,Pump,290.63354907968125,Shift A
2024-02-19 06:00:00,Utilities,Motor,188.0884383337514,Shift C
2024-02-19 07:00:00,Utilities,Pump,193.9649923682467,Shift B
2024-02-19 08:00:00,Utilities,Motor,269.6567411071412,Shift B
2024-02-19 09:00:00,Utilities,Motor,322.8843293026776,Shift A
2024-02-19 10:00:00,Utilities,Pump,162.62475786373827,Shift C
2024-02-19 11:00:00,Pulping,Motor,275.0134911924185,Shift A
2024-02-19 12:00:00,Finishing,Boiler,273.68760717412897,Shift B
2024-02-19 13:00:00,Utilities,Compressor,369.41688891042236,Shift C
2024-02-19 14:00:00,Finishing,Pump,280.74890941435683,Shift A
2024-02-19 15:00:00,Finishing,Motor,319.14944923704644,Shift A
2024-02-19 16:00:00,Pulping,Pump,307.06285700437314,Shift C
2024-02-19 17:00:00,Utilities,Boiler,193.47167600963996,Shift B
2024-02-19 18:00:00,Paper Making,Pump,338.41036083158684,Shift C
2024-02-19 19:00:00,Pulping,Pump,310.7698252728144,Shift A
2024-02-19 20:00:00,Paper Making,Motor,325.4134319837295,Shift A
2024-02-19 21:00:00,Finishing,Boiler,496.31188532181636,Shift A
2024-02-19 22:00:00,Finishing,Compressor,195.79435302507056,Shift A
2024-02-19 23:00:00,Pulping,Compressor,386.2348324880554,Shift B
2024-02-20 00:00:00,Pulping,Motor,285.6276240299822,Shift B
2024-02-20 01:00:00,Paper Making,Pump,314.36644522015047,Shift A
2024-02-20 02:00:00,Utilities,Motor,297.72438773493786,Shift B
2024-02-20 03:00:00,Paper Making,Motor,278.7881833300978,Shift B
2024-02-20 04:00:00,Pulping,Motor,271.50835358806205,Shift B
2024-02-20 05:00:00,Paper Making,Pump,316.4754367786505,Shift A
2024-02-20 06:00:00,Pulping,Boiler,224.14131516641606,Shift C
2024-02-20 07:00:00,Paper Making,Motor,337.52895837608827,Shift C
2024-02-20 08:00:00,Pulping,Pump,279.1902797557373,Shift C
2024-02-20 09:00:00,Pulping,Boiler,243.4965330479821,Shift A
2024-02-20 10:00:00,Pulping,Motor,277.4993571002093,Shift B
2024-02-20 11:00:00,Utilities,Compressor,362.85746084312865,Shift B
2024-02-20 12:00:00,Paper Making,Boiler,273.23324564918886,Shift A
2024-02-20 13:00:00,Paper Making,Motor,317.922680910481,Shift A
2024-02-20 14:00:00,Paper Making,Boiler,263.45218621422634,Shift C
2024-02-20 15:00:00,Pulping,Boiler,337.896092496181,Shift C
2024-02-20 16:00:00,Paper Making,Boiler,334.2753869395102,Shift A
2024-02-20 17:00:00,Paper Making,Boiler,392.4304416648206,Shift C
2024-02-20 18:00:00,Pulping,Boiler,291.2218027250392,Shift B
2024-02-20 19:00:00,Finishing,Boiler,333.43274023789536,Shift A
2024-02-20 20:00:00,Pulping,Motor,304.90337697694724,Shift A
2024-02-20 21:00:00,Paper Making,Compressor,364.79358909315073,Shift B
2024-02-20 22:00:00,Pulping,Pump,264.0583806195635,Shift B
2024-02-20 23:00:00,Finishing,Boiler,337.25026564386405,Shift B
2024-02-21 00:00:00,Pulping,Pump,290.2651351941659,Shift C
2024-02-21 01:00:00,Paper Making,Motor,296.7905911445751,Shift A
2024-02-21 02:00:00,Finishing,Boiler,304.58762422241864,Shift C
2024-02-21 03:00:00,Utilities,Compressor,312.6120198213339,Shift B
2024-02-21 04:00:00,Paper Making,Pump,294.1885478439021,Shift C
2024-02-21 05:00:00,Finishing,Boiler,310.73565915852635,Shift B
2024-02-21 06:00:00,Finishing,Motor,378.90590287810926,Shift C
2024-02-21 07:00:00,Utilities,Compressor,349.2724842807609,Shift C
2024-02-21 08:00:00,Pulping,Pump,343.45772962484483,Shift B
2024-02-21 09:00:00,Pulping,Pump,277.22302369880646,Shift C
2024-02-21 10:00:00,Paper Making,Boiler,255.5379585885838,Shift A
2024-02-21 11:00:00,Utilities,Compressor,347.7650279118876,Shift C
2024-02-21 12:00:00,Pulping,Compressor,343.8023396264897,Shift C
2024-02-21 13:00:00,Utilities,Compressor,373.6335337875491,Shift A
2024-02-21 14:00:00,Pulping,Compressor,269.8009687015385,Shift B
2024-02-21 15:00:00,Finishing,Motor,288.52256723198263,Shift A
2024-02-21 16:00:00,Pulping,Compressor,218.02579187372828,Shift C
2024-02-21 17:00:00,Utilities,Pump,280.37644469695636,Shift B
2024-02-21 18:00:00,Finishing,Pump,349.82852552897236,Shift C
2024-02-21 19:00:00,Finishing,Motor,276.6752310385901,Shift C
2024-02-21 20:00:00,Finishing,Pump,332.0239897600412,Shift A
2024-02-21 21:00:00,Utilities,Pump,290.47484470010943,Shift A
2024-02-21 22:00:00,Paper Making,Compressor,316.20285141107803,Shift B
2024-02-21 23:00:00,Paper Making,Pump,242.61543050921665,Shift B
2024-02-22 00:00:00,Paper Making,Motor,304.26047248169505,Shift B
2024-02-22 01:00:00,Utilities,Compressor,150.44320145496383,Shift C
2024-02-22 02:00:00,Finishing,Boiler,290.65519209190074,Shift A
2024-02-22 03:00:00,Paper Making,Compressor,218.47633781424298,Shift A
2024-02-22 04:00:00,Utilities,Motor,360.2997258273408,Shift A
2024-02-22 05:00:00,Paper Making,Compressor,338.87036763822556,Shift B
2024-02-22 06:00:00,Pulping,Compressor,323.33354909830405,Shift A
2024-02-22 07:00:00,Paper Making,Motor,376.050311357969,Shift A
2024-02-22 08:00:00,Paper Making,Compressor,252.55417395875813,Shift A
2024-02-22 09:00:00,Finishing,Motor,387.3681598957779,Shift B
2024-02-22 10:00:00,Utilities,Motor,346.60957821301923,Shift A
2024-02-22 11:00:00,Finishing,Boiler,288.1722356390527,Shift B
2024-02-22 12:00:00,Finishing,Pump,356.7810073591472,Shift A
2024-02-22 13:00:00,Finishing,Pump,244.6853243794183,Shift A
2024-02-22 14:00:00,Finishing,Compressor,258.7742919236163,Shift A
2024-02-22 15:00:00,Finishing,Compressor,269.57051383801496,Shift B
2024-02-22 16:00:00,Paper Making,Boiler,273.55111459679927,Shift B
2024-02-22 17:00:00,Finishing,Boiler,247.17211786198737,Shift A
2024-02-22 18:00:00,Finishing,Boiler,361.15415335476627,Shift C
2024-02-22 19:00:00,Utilities,Motor,287.05727998150843,Shift B
2024-02-22 20:00:00,Pulping,Boiler,317.625248417844,Shift B
2024-02-22 21:00:00,Paper Making,Boiler,271.482431679316,Shift A
2024-02-22 22:00:00,Paper Making,Compressor,208.96983497257415,Shift C
2024-02-22 23:00:00,Paper Making,Boiler,313.5028679195711,Shift A
2024-02-23 00:00:00,Finishing,Motor,204.38725122901116,Shift B
2024-02-23 01:00:00,Finishing,Motor,296.5682976957266,Shift B
2024-02-23 02:00:00,Finishing,Compressor,231.5842480583595,Shift A
2024-02-23 03:00:00,Utilities,Boiler,399.3637999615404,Shift A
2024-02-23 04:00:00,Pulping,Boiler,345.5681361087361,Shift C
2024-02-23 05:00:00,Finishing,Motor,305.287689563574,Shift C
2024-02-23 06:00:00,Pulping,Boiler,363.1853338827334,Shift B
2024-02-23 07:00:00,Utilities,Boiler,257.6842011267132,Shift C
2024-02-23 08:00:00,Paper Making,Boiler,327.1739689335046,Shift C
2024-02-23 09:00:00,Finishing,Pump,309.9905216859357,Shift B
2024-02-23 10:00:00,Pulping,Compressor,313.2010040666835,Shift B
2024-02-23 11:00:00,Pulping,Pump,363.6176750053384,Shift B
2024-02-23 12:00:00,Finishing,Compressor,336.6246051389901,Shift B
2024-02-23 13:00:00,Paper Making,Motor,314.43618314125115,Shift A
2024-02-23 14:00:00,Paper Making,Boiler,217.2556281885852,Shift B
2024-02-23 15:00:00,Paper Making,Compressor,251.99768523602683,Shift B
2024-02-23 16:00:00,Utilities,Pump,293.8645533202138,Shift B
2024-02-23 17:00:00,Pulping,Boiler,304.6686187138326,Shift C
2024-02-23 18:00:00,Pulping,Motor,243.48981376630383,Shift B
2024-02-23 19:00:00,Pulping,Compressor,420.5838337789211,Shift A
2024-02-23 20:00:00,Utilities,Compressor,375.8197027626786,Shift A
2024-02-23 21:00:00,Pulping,Compressor,330.10591601962415,Shift B
2024-02-23 22:00:00,Utilities,Boiler,303.6018430641872,Shift A
2024-02-23 23:00:00,Paper Making,Pump,289.3895515049424,Shift C
2024-02-24 00:00:00,Finishing,Pump,252.40407699888823,Shift B
2024-02-24 01:00:00,Pulping,Compressor,303.8740259259431,Shift A
2024-02-24 02:00:00,Pulping,Motor,312.88762700713755,Shift A
2024-02-24 03:00:00,Paper Making,Motor,237.9119712259188,Shift B
2024-02-24 04:00:00,Finishing,Pump,316.70882086224486,Shift A
2024-02-24 05:00:00,Utilities,Motor,292.2370475587626,Shift B
2024-02-24 06:00:00,Finishing,Pump,204.60962210613044,Shift A
2024-02-24 07:00:00,Paper Making,Compressor,256.9807494610249,Shift C
2024-02-24 08:00:00,Paper Making,Pump,279.3197233289178,Shift A
2024-02-24 09:00:00,Finishing,Pump,394.38438286700955,Shift A
2024-02-24 10:00:00,Utilities,Compressor,327.8276562266879,Shift B
2024-02-24 11:00:00,Utilities,Motor,233.22592154500543,Shift A
2024-02-24 12:00:00,Pulping,Pump,324.3018144708818,Shift B
2024-02-24 13:00:00,Utilities,Pump,222.63480055308173,Shift C
2024-02-24 14:00:00,Finishing,Compressor,354.13455269435366,Shift B
2024-02-24 15:00:00,Paper Making,Motor,276.44376740910604,Shift B
2024-02-24 16:00:00,Pulping,Pump,295.31819056304147,Shift A
2024-02-24 17:00:00,Pulping,Compressor,366.2898323771095,Shift C
2024-02-24 18:00:00,Paper Making,Pump,235.6418215707875,Shift B
2024-02-24 19:00:00,Utilities,Boiler,230.14409074435042,Shift A
2024-02-24 20:00:00,Paper Making,Compressor,270.8200336826998,Shift A
2024-02-24 21:00:00,Utilities,Motor,351.9189425509658,Shift B
2024-02-24 22:00:00,Paper Making,Motor,224.0326962261579,Shift A
2024-02-24 23:00:00,Finishing,Motor,158.39222009447155,Shift B
2024-02-25 00:00:00,Utilities,Motor,277.44205707955007,Shift B
2024-02-25 01:00:00,Finishing,Pump,327.58703999554604,Shift B
2024-02-25 02:00:00,Pulping,Pump,360.01308748694146,Shift C
2024-02-25 03:00:00,Paper Making,Motor,276.84193189573006,Shift B
2024-02-25 04:00:00,Pulping,Motor,279.4286696441999,Shift A
2024-02-25 05:00:00,Pulping,Motor,357.6950367127874,Shift C
2024-02-25 06:00:00,Pulping,Pump,206.51291501522897,Shift A
2024-02-25 07:00:00,Pulping,Motor,280.57396124084954,Shift C
2024-02-25 08:00:00,Paper Making,Motor,309.52119449625286,Shift C
2024-02-25 09:00:00,Pulping,Boiler,322.4609360642517,Shift C
2024-02-25 10:00:00,Paper Making,Boiler,274.50966534045585,Shift C
2024-02-25 11:00:00,Paper Making,Motor,301.7220505852921,Shift A
2024-02-25 12:00:00,Finishing,Compressor,175.5836323293505,Shift B
2024-02-25 13:00:00,Utilities,Motor,267.08757938330757,Shift A
2024-02-25 14:00:00,Utilities,Boiler,322.67543562772335,Shift B
2024-02-25 15:00:00,Paper Making,Compressor,250.88529828726604,Shift A
2024-02-25 16:00:00,Finishing,Compressor,302.9492110794799,Shift C
2024-02-25 17:00:00,Paper Making,Motor,322.3436250401349,Shift C
2024-02-25 18:00:00,Paper Making,Boiler,282.87253995711177,Shift B
2024-02-25 19:00:00,Paper Making,Boiler,308.52318854982855,Shift B
2024-02-25 20:00:00,Finishing,Compressor,251.8633717357694,Shift A
2024-02-25 21:00:00,Utilities,Motor,289.6694360151977,Shift B
2024-02-25 22:00:00,Finishing,Pump,330.5108084794611,Shift A
2024-02-25 23:00:00,Pulping,Pump,307.8486480484217,Shift B
2024-02-26 00:00:00,Finishing,Boiler,270.67343652180324,Shift B
2024-02-26 01:00:00,Finishing,Pump,311.21082021453964,Shift B
2024-02-26 02:00:00,Finishing,Boiler,335.7304895318309,Shift C
2024-02-26 03:00:00,Finishing,Boiler,197.5029360711261,Shift C
2024-02-26 04:00:00,Utilities,Boiler,357.95370324779486,Shift A
2024-02-26 05:00:00,Pulping,Pump,283.1872630659464,Shift B
2024-02-26 06:00:00,Utilities,Boiler,321.27449666201153,Shift A
2024-02-26 07:00:00,Utilities,Compressor,359.8623461822614,Shift B
2024-02-26 08:00:00,Finishing,Motor,231.4163151384767,Shift C
2024-02-26 09:00:00,Paper Making,Motor,264.5279498786227,Shift C
2024-02-26 10:00:00,Paper Making,Boiler,285.57256520621473,Shift B
2024-02-26 11:00:00,Utilities,Motor,260.8123239437786,Shift B
2024-02-26 12:00:00,Utilities,Pump,386.7468287918404,Shift C
2024-02-26 13:00:00,Finishing,Pump,257.16139530866036,Shift C
2024-02-26 14:00:00,Utilities,Motor,272.2226610256567,Shift A
2024-02-26 15:00:00,Finishing,Pump,310.2194515801488,Shift C
2024-02-26 16:00:00,Paper Making,Motor,239.89252369619555,Shift B
2024-02-26 17:00:00,Paper Making,Motor,280.2159644121868,Shift A
2024-02-26 18:00:00,Pulping,Motor,315.87266306250876,Shift B
2024-02-26 19:00:00,Paper Making,Boiler,283.35697978087444,Shift A
2024-02-26 20:00:00,Utilities,Motor,295.3306570550026,Shift B
2024-02-26 21:00:00,Paper Making,Boiler,273.53339437758143,Shift C
2024-02-26 22:00:00,Finishing,Motor,224.27648454096163,Shift B
2024-02-26 23:00:00,Paper Making,Motor,316.07966056696193,Shift A
2024-02-27 00:00:00,Pulping,Motor,387.74665358236206,Shift B
2024-02-27 01:00:00,Paper Making,Pump,300.9200815391719,Shift A
2024-02-27 02:00:00,Finishing,Boiler,311.2632058623775,Shift B
2024-02-27 03:00:00,Finishing,Boiler,334.636137755843,Shift C
2024-02-27 04:00:00,Utilities,Motor,236.53347517266505,Shift C
2024-02-27 05:00:00,Paper Making,Motor,385.12573290648027,Shift B
2024-02-27 06:00:00,Finishing,Pump,310.1164398211401,Shift B
2024-02-27 07:00:00,Pulping,Pump,381.5928449544555,Shift B
2024-02-27 08:00:00,Utilities,Pump,263.34835022380054,Shift A
2024-02-27 09:00:00,Pulping,Boiler,390.9030961278912,Shift B
2024-02-27 10:00:00,Paper Making,Boiler,338.75777470173915,Shift B
2024-02-27 11:00:00,Paper Making,Boiler,327.6520042926179,Shift A
2024-02-27 12:00:00,Paper Making,Motor,311.7012227176574,Shift C
2024-02-27 13:00:00,Utilities,Boiler,287.57356909627754,Shift B
2024-02-27 14:00:00,Finishing,Compressor,360.02658292369364,Shift B
2024-02-27 15:00:00,Utilities,Compressor,307.01799349240235,Shift C
2024-02-27 16:00:00,Pulping,Pump,201.64651482064238,Shift C
2024-02-27 17:00:00,Utilities,Boiler,244.14067691464987,Shift A
2024-02-27 18:00:00,Pulping,Compressor,290.70771239036264,Shift B
2024-02-27 19:00:00,Utilities,Pump,315.49994915827773,Shift B
2024-02-27 20:00:00,Finishing,Boiler,297.1705755550052,Shift A
2024-02-27 21:00:00,Pulping,Motor,360.9485394896832,Shift C
2024-02-27 22:00:00,Paper Making,Compressor,202.44490679806876,Shift A
2024-02-27 23:00:00,Paper Making,Motor,307.179396825258,Shift C
2024-02-28 00:00:00,Utilities,Boiler,209.10103873064224,Shift A
2024-02-28 01:00:00,Paper Making,Compressor,337.98561477420844,Shift C
2024-02-28 02:00:00,Pulping,Boiler,295.27706427789985,Shift A
2024-02-28 03:00:00,Paper Making,Motor,320.9804986012059,Shift C
2024-02-28 04:00:00,Finishing,Compressor,256.8058519705117,Shift C
2024-02-28 05:00:00,Finishing,Motor,363.97324658288755,Shift C
2024-02-28 06:00:00,Utilities,Boiler,352.0862332029426,Shift C
2024-02-28 07:00:00,Pulping,Boiler,329.1772151505944,Shift C
2024-02-28 08:00:00,Finishing,Motor,293.524137656828,Shift B
2024-02-28 09:00:00,Finishing,Compressor,328.99286426475663,Shift C
2024-02-28 10:00:00,Pulping,Motor,264.6553716006326,Shift B
2024-02-28 11:00:00,Paper Making,Boiler,342.7777829510356,Shift C
2024-02-28 12:00:00,Paper Making,Motor,382.47404471619603,Shift B
2024-02-28 13:00:00,Utilities,Boiler,353.5305279989593,Shift B
2024-02-28 14:00:00,Paper Making,Motor,263.5198765096295,Shift A
2024-02-28 15:00:00,Pulping,Compressor,318.0708658636552,Shift C
2024-02-28 16:00:00,Finishing,Compressor,235.34292281206763,Shift A
2024-02-28 17:00:00,Paper Making,Motor,328.6195155587838,Shift A
2024-02-28 18:00:00,Utilities,Motor,322.53017064312695,Shift C
2024-02-28 19:00:00,Paper Making,Compressor,206.5091830233918,Shift A
2024-02-28 20:00:00,Pulping,Boiler,241.91080780438182,Shift C
2024-02-28 21:00:00,Utilities,Compressor,285.84305516281165,Shift A
2024-02-28 22:00:00,Paper Making,Boiler,284.9570126429587,Shift C
2024-02-28 23:00:00,Utilities,Motor,239.52615322905973,Shift C
2024-02-29 00:00:00,Pulping,Motor,319.4489364676092,Shift C
2024-02-29 01:00:00,Finishing,Boiler,312.5736804470256,Shift B
2024-02-29 02:00:00,Pulping,Motor,290.286543401074,Shift A
2024-02-29 03:00:00,Pulping,Boiler,262.21042499208187,Shift B
2024-02-29 04:00:00,Pulping,Pump,352.4353563208282,Shift A
2024-02-29 05:00:00,Pulping,Compressor,382.77035565441474,Shift A
2024-02-29 06:00:00,Finishing,Pump,275.82192580767315,Shift A
2024-02-29 07:00:00,Finishing,Boiler,269.391654142259,Shift B
2024-02-29 08:00:00,Utilities,Compressor,324.5603832705998,Shift A
2024-02-29 09:00:00,Paper Making,Boiler,282.0985310126507,Shift B
2024-02-29 10:00:00,Finishing,Compressor,293.0301399668383,Shift C
2024-02-29 11:00:00,Finishing,Compressor,336.9826575862336,Shift A
2024-02-29 12:00:00,Paper Making,Compressor,204.53219562463536,Shift A
2024-02-29 13:00:00,Finishing,Compressor,365.9151162426335,Shift C
2024-02-29 14:00:00,Pulping,Boiler,303.6340262164671,Shift C
2024-02-29 15:00:00,Pulping,Compressor,279.425342771891,Shift A
2024-02-29 16:00:00,Paper Making,Compressor,295.53829228892755,Shift C
2024-02-29 17:00:00,Utilities,Pump,298.12146775102593,Shift B
2024-02-29 18:00:00,Utilities,Motor,213.43993482775375,Shift B
2024-02-29 19:00:00,Paper Making,Motor,374.74691137266177,Shift A
2024-02-29 20:00:00,Paper Making,Pump,302.0662816135309,Shift B
2024-02-29 21:00:00,Pulping,Pump,322.1501065223688,Shift B
2024-02-29 22:00:00,Utilities,Boiler,347.57748852870213,Shift A
2024-02-29 23:00:00,Finishing,Boiler,248.941877121985,Shift C
2024-03-01 00:00:00,Pulping,Boiler,323.6735949517614,Shift A
2024-03-01 01:00:00,Paper Making,Pump,286.6179454550603,Shift B
2024-03-01 02:00:00,Utilities,Pump,342.3385387608247,Shift A
2024-03-01 03:00:00,Finishing,Compressor,193.63862898242525,Shift A
2024-03-01 04:00:00,Finishing,Boiler,295.04528498793655,Shift B
2024-03-01 05:00:00,Pulping,Boiler,269.8589672108019,Shift B
2024-03-01 06:00:00,Utilities,Boiler,321.6131475317078,Shift A
2024-03-01 07:00:00,Utilities,Motor,323.5022093684101,Shift B
2024-03-01 08:00:00,Paper Making,Compressor,264.6187052588987,Shift B
2024-03-01 09:00:00,Utilities,Boiler,264.39130679119785,Shift B
2024-03-01 10:00:00,Utilities,Boiler,294.46673157213354,Shift B
2024-03-01 11:00:00,Pulping,Boiler,255.1678886342396,Shift B
2024-03-01 12:00:00,Utilities,Motor,342.09918477260635,Shift B
2024-03-01 13:00:00,Finishing,Motor,281.5396399776277,Shift C
2024-03-01 14:00:00,Pulping,Pump,154.65058903391792,Shift A
2024-03-01 15:00:00,Pulping,Compressor,281.2588971689097,Shift B
2024-03-01 16:00:00,Paper Making,Pump,248.07280895780139,Shift A
2024-03-01 17:00:00,Utilities,Compressor,218.4362092269527,Shift C
2024-03-01 18:00:00,Paper Making,Motor,238.1286680888714,Shift B
2024-03-01 19:00:00,Finishing,Boiler,305.4704235916485,Shift A
2024-03-01 20:00:00,Pulping,Pump,366.43204141241154,Shift B
2024-03-01 21:00:00,Pulping,Boiler,315.659223693249,Shift B
2024-03-01 22:00:00,Pulping,Pump,269.674830589213,Shift B
2024-03-01 23:00:00,Finishing,Motor,322.7952097585351,Shift B
2024-03-02 00:00:00,Finishing,Motor,277.0454844890504,Shift B
2024-03-02 01:00:00,Paper Making,Motor,265.26998154184275,Shift B
2024-03-02 02:00:00,Paper Making,Pump,242.2818665883508,Shift B
2024-03-02 03:00:00,Paper Making,Compressor,212.40855966241406,Shift C
2024-03-02 04:00:00,Utilities,Pump,280.5038146720277,Shift C
2024-03-02 05:00:00,Pulping,Compressor,307.90267449600657,Shift B
2024-03-02 06:00:00,Pulping,Pump,295.1688164992555,Shift B
2024-03-02 07:00:00,Paper Making,Pump,279.20165360263206,Shift C
2024-03-02 08:00:00,Pulping,Motor,252.71269696516094,Shift C
2024-03-02 09:00:00,Paper Making,Boiler,330.4123095842484,Shift C
2024-03-02 10:00:00,Utilities,Boiler,234.14340400267076,Shift B
2024-03-02 11:00:00,Utilities,Compressor,338.80139569217374,Shift A
2024-03-02 12:00:00,Finishing,Boiler,249.88914905366377,Shift A
2024-03-02 13:00:00,Utilities,Pump,262.37823813234826,Shift A
2024-03-02 14:00:00,Paper Making,Pump,226.66074046921614,Shift A
2024-03-02 15:00:00,Utilities,Motor,274.92989265571816,Shift B
2024-03-02 16:00:00,Finishing,Motor,348.76562292389895,Shift A
2024-03-02 17:00:00,Pulping,Boiler,325.78140442219785,Shift C
2024-03-02 18:00:00,Paper Making,Compressor,348.92110560140173,Shift C
2024-03-02 19:00:00,Pulping,Boiler,326.1071272966968,Shift A
2024-03-02 20:00:00,Finishing,Boiler,244.81650857348154,Shift C
2024-03-02 21:00:00,Finishing,Boiler,283.46053878362216,Shift B
2024-03-02 22:00:00,Finishing,Boiler,260.9900435441269,Shift A
2024-03-02 23:00:00,Pulping,Pump,366.528745201952,Shift A
2024-03-03 00:00:00,Pulping,Compressor,240.16056767868443,Shift B
2024-03-03 01:00:00,Pulping,Pump,344.68488446945554,Shift C
2024-03-03 02:00:00,Pulping,Compressor,344.64769350543844,Shift B
2024-03-03 03:00:00,Finishing,Motor,391.48101008580437,Shift B
2024-03-03 04:00:00,Finishing,Boiler,279.51567036852515,Shift C
2024-03-03 05:00:00,Paper Making,Pump,335.6161079790081,Shift B
2024-03-03 06:00:00,Paper Making,Compressor,414.0825918269421,Shift C
2024-03-03 07:00:00,Pulping,Motor,269.11791615331515,Shift C
2024-03-03 08:00:00,Utilities,Motor,223.24798762338202,Shift B
2024-03-03 09:00:00,Utilities,Boiler,205.99949830461182,Shift C
2024-03-03 10:00:00,Finishing,Compressor,335.63560144306655,Shift B
2024-03-03 11:00:00,Finishing,Pump,205.84248959707082,Shift C
2024-03-03 12:00:00,Finishing,Boiler,281.3840473531039,Shift A
2024-03-03 13:00:00,Paper Making,Pump,321.865659351948,Shift C
2024-03-03 14:00:00,Paper Making,Motor,309.2587768414957,Shift C
2024-03-03 15:00:00,Finishing,Pump,321.2722432092086,Shift B
2024-03-03 16:00:00,Finishing,Pump,311.11449279004273,Shift C
2024-03-03 17:00:00,Finishing,Boiler,363.9432906656697,Shift A
2024-03-03 18:00:00,Utilities,Pump,252.38418096306015,Shift A
2024-03-03 19:00:00,Paper Making,Boiler,266.1502430770734,Shift C
2024-03-03 20:00:00,Utilities,Motor,261.3670277364588,Shift C
2024-03-03 21:00:00,Utilities,Boiler,341.5095905931305,Shift A
2024-03-03 22:00:00,Finishing,Boiler,345.01992941975317,Shift B
2024-03-03 23:00:00,Finishing,Compressor,322.56126596592543,Shift A
2024-03-04 00:00:00,Pulping,Pump,359.1746833444964,Shift A
2024-03-04 01:00:00,Pulping,Motor,241.09795663118098,Shift C
2024-03-04 02:00:00,Utilities,Boiler,383.36120557755686,Shift C
2024-03-04 03:00:00,Paper Making,Motor,376.1619310856129,Shift A
2024-03-04 04:00:00,Finishing,Compressor,336.7810998622873,Shift B
2024-03-04 05:00:00,Finishing,Pump,389.089945438553,Shift A
2024-03-04 06:00:00,Utilities,Boiler,217.1688396161113,Shift A
2024-03-04 07:00:00,Pulping,Pump,273.7775931868674,Shift B
2024-03-04 08:00:00,Paper Making,Compressor,263.23482696590236,Shift A
2024-03-04 09:00:00,Pulping,Compressor,336.07396618786714,Shift A
2024-03-04 10:00:00,Pulping,Motor,247.49296301989273,Shift C
2024-03-04 11:00:00,Pulping,Boiler,337.87475746687426,Shift B
2024-03-04 12:00:00,Pulping,Motor,368.5268071998357,Shift C
2024-03-04 13:00:00,Finishing,Compressor,334.76014500419996,Shift C
2024-03-04 14:00:00,Finishing,Pump,314.1875511830751,Shift B
2024-03-04 15:00:00,Pulping,Motor,250.60633295496254,Shift B
2024-03-04 16:00:00,Paper Making,Motor,257.6574516937318,Shift A
2024-03-04 17:00:00,Utilities,Pump,362.48094526483334,Shift C
2024-03-04 18:00:00,Paper Making,Motor,338.9674501952666,Shift B
2024-03-04 19:00:00,Paper Making,Pump,298.04902403112277,Shift C
2024-03-04 20:00:00,Paper Making,Boiler,279.1045227117055,Shift C
2024-03-04 21:00:00,Pulping,Pump,198.70960634443117,Shift B
2024-03-04 22:00:00,Finishing,Boiler,246.45737906577807,Shift A
2024-03-04 23:00:00,Paper Making,Pump,395.57095435698614,Shift C
2024-03-05 00:00:00,Pulping,Compressor,235.97722144987665,Shift B
2024-03-05 01:00:00,Paper Making,Compressor,309.47399106105405,Shift A
2024-03-05 02:00:00,Paper Making,Boiler,350.37219865975993,Shift C
2024-03-05 03:00:00,Pulping,Boiler,237.25386659988538,Shift B
2024-03-05 04:00:00,Finishing,Compressor,309.23552373905414,Shift C
2024-03-05 05:00:00,Finishing,Boiler,346.89577687553276,Shift B
2024-03-05 06:00:00,Utilities,Pump,300.62496609536254,Shift B
2024-03-05 07:00:00,Pulping,Pump,443.4201527833384,Shift C
2024-03-05 08:00:00,Utilities,Compressor,216.57003705609026,Shift C
2024-03-05 09:00:00,Utilities,Motor,352.93642649419394,Shift B
2024-03-05 10:00:00,Utilities,Pump,291.3599131301768,Shift A
2024-03-05 11:00:00,Finishing,Boiler,338.5960077418338,Shift C
2024-03-05 12:00:00,Pulping,Motor,322.06535758496227,Shift B
2024-03-05 13:00:00,Utilities,Motor,263.3421901445002,Shift B
2024-03-05 14:00:00,Pulping,Pump,311.449819622967,Shift A
2024-03-05 15:00:00,Pulping,Pump,207.10492743008564,Shift A
2024-03-05 16:00:00,Finishing,Motor,330.16237502856967,Shift A
2024-03-05 17:00:00,Utilities,Motor,314.90792329952626,Shift C
2024-03-05 18:00:00,Utilities,Compressor,331.93300843215513,Shift B
2024-03-05 19:00:00,Pulping,Boiler,352.9059162543575,Shift B
2024-03-05 20:00:00,Paper Making,Compressor,318.38099201048556,Shift B
2024-03-05 21:00:00,Finishing,Pump,307.4044709899138,Shift A
2024-03-05 22:00:00,Finishing,Compressor,255.9465831669354,Shift B
2024-03-05 23:00:00,Finishing,Compressor,264.38896181754745,Shift C
2024-03-06 00:00:00,Finishing,Compressor,359.33673100886654,Shift A
2024-03-06 01:00:00,Utilities,Compressor,371.81677028529896,Shift A
2024-03-06 02:00:00,Utilities,Boiler,288.0944781843973,Shift A
